id,age,gender,income,logincome,debt,love,nocheating,money,paypercent,logpaypercent
619,18,male,4158.880199954925,NA,yesdebt,10,10,8,62,4.127134385045092
620,24,female,14229.759539515724,9.563090792804491,nodebt,10,10,10,37,3.6109179126442243
621,23,male,21552.371026053406,9.978241113890483,yesdebt,10,9,5,69,4.23410650459726
622,19,female,11067.878338024982,9.311802348618807,nodebt,6,10,3,26,3.258096538021482
623,22,male,17493.25021884289,9.769570383729135,yesdebt,10,2,2,10,2.302585092994046
624,18,male,6699.866938911695,8.809842945317921,nodebt,10,4,10,56,4.02535169073515
625,26,female,19108.765467460154,9.857902433758765,nodebt,10,10,9,10,2.302585092994046
626,24,male,4348.060800189343,8.377485231627542,yesdebt,1,7,3,73,4.290459441148391
627,19,male,10585.739063341385,9.267263002892653,yesdebt,10,10,8,74,4.30406509320417
628,21,male,24885.399756798317,10.122036555330729,yesdebt,10,10,2,91,4.51085950651685
629,24,male,13222.638766427735,9.489685697604502,yesdebt,10,10,7,74,4.30406509320417
630,27,female,26367.686863932886,10.17989455702934,yesdebt,10,10,3,24,3.1780538303479458
631,20,female,17922.961599986687,9.793837940730095,yesdebt,10,5,6,12,2.4849066497880004
632,24,female,24854.76231785603,10.120804655733343,nodebt,10,10,3,12,2.4849066497880004
633,22,female,14467.64989432493,9.57967039415637,yesdebt,9,10,1,49,3.8918202981106265
634,25,male,20448.47739825701,9.925663703846089,yesdebt,10,2,8,85,4.442651256490317
635,23,male,19266.104010234187,9.866102561944862,nodebt,10,10,7,87,4.465908118654584
636,22,male,11948.744725828974,9.38838150797848,nodebt,10,5,1,21,3.044522437723423
637,22,male,27768.20345552783,10.231646884492879,nodebt,10,10,4,62,4.127134385045092
638,19,male,22124.062443933104,10.004421093562813,yesdebt,10,3,5,89,4.48863636973214
639,26,female,8403.439179614323,9.036396327183954,nodebt,10,10,4,64,4.1588830833596715
640,20,male,24513.98385054627,10.106999003115964,yesdebt,10,5,5,4,1.3862943611198906
641,20,female,11163.721062544832,9.320424608903801,yesdebt,5,2,9,10,2.302585092994046
642,26,female,5944.368192740294,NA,nodebt,10,4,5,4,1.3862943611198906
643,24,female,13225.223408504153,9.48988114947638,yesdebt,3,1,4,32,3.4657359027997265
644,27,male,7586.899395951867,8.93417827519373,nodebt,6,10,10,68,4.219507705176107
645,18,male,11737.543933802384,9.37054786653847,nodebt,10,9,6,7,1.9459101490553132
646,19,female,10181.62992552685,9.228340387850745,yesdebt,6,10,6,55,4.007333185232471
647,21,male,4550.8619238130705,NA,yesdebt,10,8,2,77,4.343805421853684
648,18,male,10976.305800545224,9.303494210414406,yesdebt,10,4,6,18,2.8903717578961645
649,27,male,22702.962900419396,10.030250719199497,yesdebt,10,9,2,59,4.07753744390572
650,25,female,1520.6386137817608,7.326885666251849,yesdebt,7,10,10,57,4.04305126783455
651,25,female,26604.870128994145,10.18884956556748,nodebt,8,8,6,77,4.343805421853684
652,23,female,27236.135129639828,10.21229986802541,nodebt,10,10,3,28,3.332204510175204
653,23,female,7423.835306158428,8.912451090243463,nodebt,10,10,3,15,2.70805020110221
654,20,male,33357.266068057164,10.415030900718033,yesdebt,10,10,7,31,3.4339872044851463
655,27,male,6204.679846552635,8.733059100264498,nodebt,10,10,5,94,4.543294782270004
656,18,female,16149.367813622583,9.689636183217297,yesdebt,9,10,5,78,4.356708826689592
657,27,female,11844.541214089108,9.379622383389334,nodebt,8,10,3,34,3.5263605246161616
658,24,male,25075.892894394732,10.129662221145095,nodebt,10,4,3,57,4.04305126783455
659,26,female,4972.0432105579075,8.511586143372787,yesdebt,1,10,3,83,4.418840607796598
660,25,male,11304.36337666566,9.332944069695685,nodebt,8,3,10,5,1.6094379124341003
661,19,male,3092.4488716254164,8.036718571106661,yesdebt,2,10,2,62,4.127134385045092
662,21,female,21705.716529512167,9.985330939375496,nodebt,10,8,3,71,4.2626798770413155
663,21,female,19579.0010555532,9.88221289616979,yesdebt,4,4,4,62,4.127134385045092
664,25,female,13967.13993480925,9.544462702215219,nodebt,10,7,6,37,3.6109179126442243
665,18,female,8568.090612620654,9.055800187774352,nodebt,7,10,4,52,3.9512437185814275
666,27,male,7213.927550662201,8.8837688185328485,nodebt,10,1,8,99,4.59511985013459
667,22,female,15733.337254398157,9.663537132125727,yesdebt,10,10,9,8,2.0794415416798357
668,18,male,3811.5573731826407,8.24579314396692,yesdebt,10,10,9,73,4.290459441148391
669,18,female,31458.26959881207,10.356417171883137,yesdebt,10,10,6,81,4.394449154672439
670,27,male,6184.110070680605,8.729738389378031,nodebt,10,10,5,10,2.302585092994046
671,21,female,14407.034135922562,9.575471847957052,nodebt,5,4,8,23,3.1354942159291497
672,26,male,10200.55435681939,9.230197346503308,nodebt,10,10,6,59,4.07753744390572
673,23,female,12925.779659077096,9.466979019342807,yesdebt,10,10,4,86,4.454347296253507
674,20,male,14359.638329717016,9.57217665633219,nodebt,9,10,10,68,4.219507705176107
675,26,male,19328.504145572435,9.869336184084995,nodebt,10,4,9,25,3.2188758248682006
676,25,male,8382.394393297473,9.033888879787712,yesdebt,10,10,9,48,3.871201010907891
677,24,male,7228.8603401390355,8.885836673424969,nodebt,10,10,4,9,2.1972245773362196
678,26,male,21303.161284184982,9.966610757782675,nodebt,10,10,2,98,4.584967478670572
679,25,male,31092.68631742449,10.344727903869016,yesdebt,3,1,9,56,4.02535169073515
680,20,female,20752.945556954037,9.940443470136252,yesdebt,10,3,5,14,2.6390573296152584
681,21,male,18555.554578622443,9.828524461413581,nodebt,10,5,8,29,3.367295829986474
682,20,male,16510.95287242084,9.711779250113716,yesdebt,10,10,4,58,4.060443010546419
683,24,female,15617.533617807254,9.656149511938308,yesdebt,6,10,6,74,4.30406509320417
684,18,male,1430.3129754372258,NA,nodebt,7,10,5,13,2.5649493574615367
685,25,male,19579.1751495286,9.882221788002468,yesdebt,4,10,6,53,3.970291913552122
686,22,male,10967.262638425214,9.302669990538126,nodebt,7,3,7,17,2.833213344056216
687,23,female,17386.20131332635,9.763432142619848,nodebt,10,1,6,15,2.70805020110221
688,21,female,27021.588336962264,10.204391393537872,nodebt,10,10,4,14,2.6390573296152584
689,25,female,13891.484279275344,9.539031289598373,yesdebt,10,10,3,10,2.302585092994046
690,26,male,19648.452090516785,9.885753840175068,nodebt,10,3,3,6,1.791759469228055
691,25,male,9319.139405362053,9.13982556493571,yesdebt,10,10,9,59,4.07753744390572
692,20,female,26256.53467008684,10.175670176852227,nodebt,10,10,1,55,4.007333185232471
693,20,female,26428.28076274904,10.182189956778416,nodebt,8,8,1,70,4.248495242049359
694,27,female,21179.534264257367,9.960790629501794,nodebt,10,4,7,28,3.332204510175204
695,26,female,21381.80018052034,9.970295380310452,yesdebt,10,9,6,86,4.454347296253507
696,24,male,17372.722469343174,9.762656580940028,yesdebt,10,10,7,75,4.31748811353631
697,24,male,18018.35608958633,9.799146300007905,yesdebt,10,10,2,79,4.3694478524670215
698,18,male,19004.68829274485,9.852440979959978,yesdebt,10,10,7,91,4.51085950651685
699,21,female,13638.8443164424,9.520677200274324,nodebt,6,5,7,81,4.394449154672439
700,20,female,10589.3283267958,9.26760201135224,yesdebt,10,4,2,38,3.6375861597263857
701,20,female,12571.304404553797,9.43917206744576,nodebt,10,10,7,89,4.48863636973214
702,19,male,19236.233913686425,9.864550962527737,nodebt,9,1,7,79,4.3694478524670215
703,23,male,11915.763422153108,9.38561745983893,nodebt,9,8,4,3,1.0986122886681098
704,22,male,1411.067096821651,NA,yesdebt,10,4,5,95,4.553876891600541
705,26,male,20914.748356836822,9.948209852096378,yesdebt,1,4,9,43,3.7612001156935624
706,19,male,16885.23632592551,9.734194928926964,yesdebt,10,7,2,3,1.0986122886681098
707,18,female,9590.903811324477,9.16857040862172,yesdebt,8,10,9,47,3.8501476017100584
708,21,female,13124.825622340526,9.482260801454654,yesdebt,10,9,3,48,3.871201010907891
709,19,female,18238.3406899622,9.81128128854516,nodebt,10,10,3,53,3.970291913552122
710,22,female,28162.272072674426,10.245738491416118,nodebt,10,2,2,19,2.9444389791664403
711,20,female,23568.590949109726,10.067670212603508,yesdebt,10,6,10,24,3.1780538303479458
712,27,male,10149.547197016269,9.225184372343426,nodebt,8,8,9,1,0
713,25,male,34723.51166246293,10.455172306011786,nodebt,10,10,1,78,4.356708826689592
714,26,female,25376.587662909336,10.14158228238322,yesdebt,2,10,9,89,4.48863636973214
715,24,female,18911.280402987508,9.847513869724486,nodebt,10,10,7,92,4.5217885770490405
716,27,male,18036.48812803606,9.800152103270783,nodebt,9,8,6,47,3.8501476017100584
717,24,female,11040.804162638326,9.30935315799701,nodebt,10,10,7,69,4.23410650459726
718,27,male,19336.523891836183,9.869751016132756,nodebt,2,10,5,42,3.7376696182833684
719,22,female,20318.972297020082,9.919310324479362,nodebt,6,2,1,27,3.295836866004329
720,26,female,14024.858332716038,9.548586629285767,nodebt,7,3,7,37,3.6109179126442243
721,24,female,18695.175237825624,9.836020760880288,yesdebt,3,6,6,95,4.553876891600541
722,23,male,8090.780243516991,8.99848045083053,yesdebt,10,1,1,12,2.4849066497880004
723,21,female,24376.759008469497,10.10138545771235,nodebt,10,10,8,99,4.59511985013459
724,25,female,14281.214004883077,9.566700246627615,nodebt,10,10,4,66,4.189654742026425
725,27,male,1376.9281396141832,5.932054558176444,yesdebt,10,6,4,59,4.07753744390572
726,25,female,11358.352861180141,9.337708687147982,nodebt,8,3,7,29,3.367295829986474
727,22,female,17178.714537648615,9.751426369551925,yesdebt,5,10,10,69,4.23410650459726
728,27,female,19860.88731587035,9.896507615144428,yesdebt,2,10,1,100,4.605170185988092
729,20,female,5753.84317406144,8.657623288623876,yesdebt,9,10,1,5,1.6094379124341003
730,21,female,15455.629325963399,9.64572857363129,yesdebt,10,10,5,67,4.204692619390966
731,18,male,14192.684795040512,9.560481955572445,nodebt,1,10,3,15,2.70805020110221
732,24,female,11188.878361115005,9.322675560456736,nodebt,8,10,5,50,3.912023005428146
733,25,female,7399.587404735313,8.909179521520981,yesdebt,3,8,8,35,3.5553480614894135
734,27,male,4125.957244142592,8.325053331033295,yesdebt,10,10,4,55,4.007333185232471
735,23,female,16819.47326549874,9.73029261707337,nodebt,2,10,1,30,3.4011973816621555
736,21,male,6130.456155024405,8.721024439705655,nodebt,10,1,9,47,3.8501476017100584
737,21,female,8663.485364125001,9.066872387577396,nodebt,2,10,3,84,4.430816798843313
738,20,male,21206.641447562735,9.962069687427908,yesdebt,10,10,3,48,3.871201010907891
739,18,female,10879.867953095458,9.294669383672263,yesdebt,6,1,8,21,3.044522437723423
740,27,male,17481.575586669238,9.768902781684615,nodebt,9,9,10,25,3.2188758248682006
741,22,male,23215.110104642918,10.052558643266075,yesdebt,10,9,10,46,3.828641396489095
742,20,female,16661.161140698496,9.720835609612596,nodebt,10,9,5,45,3.8066624897703196
743,18,male,15622.714674334664,9.65648120306486,nodebt,10,10,6,75,4.31748811353631
744,18,female,10188.215291358658,9.228986967733029,nodebt,3,10,10,49,3.8918202981106265
745,25,female,8883.984436451963,9.092005433150105,nodebt,8,8,9,32,3.4657359027997265
746,18,male,8078.361283630367,8.996944319514236,nodebt,10,1,2,34,3.5263605246161616
747,19,female,17837.48924546075,9.789057658867502,nodebt,10,3,1,39,3.6635616461296463
748,20,male,1102.814421024048,4.632925625517515,yesdebt,3,10,10,82,4.406719247264253
749,22,male,18356.55063589983,9.81774177266231,nodebt,9,5,2,72,4.276666119016055
750,24,male,5584.530739667465,8.62775568642763,nodebt,10,10,3,94,4.543294782270004
751,23,male,16369.387590867715,9.703168259211374,yesdebt,10,1,6,14,2.6390573296152584
752,18,male,25128.553419269807,10.13176006498383,yesdebt,2,9,9,87,4.465908118654584
753,25,female,19121.823511037073,9.858585553973946,nodebt,10,10,3,56,4.02535169073515
754,20,male,12822.798597315024,9.458980005973375,yesdebt,6,10,8,85,4.442651256490317
755,19,female,17518.12974247598,9.770991608933533,yesdebt,5,1,10,14,2.6390573296152584
756,27,male,1746.5266006702604,7.4653842949755935,nodebt,10,10,8,17,2.833213344056216
757,27,female,10578.704360113079,9.266598236676352,nodebt,10,3,8,20,2.995732273553991
758,24,female,12850.66822366053,9.461151090812603,yesdebt,10,7,5,13,2.5649493574615367
759,19,female,6447.13625403287,NA,nodebt,10,10,3,6,1.791759469228055
760,26,female,29120.548414820874,10.279199335059825,nodebt,2,10,7,61,4.110873864173311
761,18,female,17628.437191013316,9.77726862659678,nodebt,10,10,8,99,4.59511985013459
762,19,male,23384.05677515072,10.059809734736762,nodebt,10,10,4,89,4.48863636973214
763,24,female,14833.883585301919,9.604669274436528,yesdebt,9,10,4,58,4.060443010546419
764,25,female,18870.66946180727,9.845364115306534,nodebt,10,10,7,39,3.6635616461296463
765,20,female,30263.67131821921,10.317703305766816,nodebt,10,10,9,85,4.442651256490317
766,19,male,15216.580028739803,9.63014090371819,yesdebt,10,10,5,44,3.784189633918261
767,18,female,17492.808569650424,9.769545136575967,nodebt,2,1,4,65,4.174387269895637
768,23,male,19358.90505038928,9.87090780191654,nodebt,5,10,9,92,4.5217885770490405
769,20,male,18046.792445173338,9.800723244101311,yesdebt,5,10,2,85,4.442651256490317
770,27,female,20128.599996318444,9.909896968093966,nodebt,10,10,6,75,4.31748811353631
771,22,female,13112.428570692267,9.481315805268725,yesdebt,6,10,2,3,1.0986122886681098
772,23,male,12506.004876790752,9.433964198083249,yesdebt,10,10,10,70,4.248495242049359
773,18,female,5747.01865814892,8.656436505091808,nodebt,3,10,5,59,4.07753744390572
774,20,female,12325.788593376235,9.419448980099446,yesdebt,1,10,5,13,2.5649493574615367
775,23,male,11665.989076491805,9.364432970958935,yesdebt,10,2,4,82,4.406719247264253
776,27,male,10389.801115679207,9.24857994201201,nodebt,4,10,9,63,4.143134726391533
777,25,female,19056.091700086276,9.855142103720691,nodebt,10,10,8,62,4.127134385045092
778,24,female,17353.582094182617,9.761554224824721,nodebt,10,10,3,22,3.091042453358316
779,23,female,6332.716738428802,8.753484607650769,yesdebt,10,10,5,36,3.58351893845611
780,26,female,11605.091451362305,9.359199199018919,yesdebt,9,4,7,3,1.0986122886681098
781,20,male,17047.514113455723,9.74375967228452,nodebt,10,10,5,59,4.07753744390572
782,19,male,17787.27422155734,9.786238549221688,nodebt,8,10,7,77,4.343805421853684
783,23,male,15913.054570209302,9.674895093489122,nodebt,3,10,6,8,2.0794415416798357
784,19,female,10150.332283511661,9.22526172122587,nodebt,8,2,4,56,4.02535169073515
785,26,male,28406.987842485796,10.254390444675519,yesdebt,2,6,10,67,4.204692619390966
786,26,female,18666.809559128225,9.834502335973175,nodebt,10,10,3,19,2.9444389791664403
787,22,female,10128.20858862175,9.223079739414942,nodebt,10,10,4,90,4.499809670330265
788,18,female,24951.099751272428,10.124673178415561,nodebt,8,10,1,99,4.59511985013459
789,21,female,11662.078406721583,9.364097695024942,yesdebt,10,10,2,26,3.258096538021482
790,21,male,28512.722025130468,10.258105653502456,nodebt,2,10,8,1,0
791,23,female,15240.153572320642,9.631688906113792,nodebt,10,5,3,55,4.007333185232471
792,19,male,6556.861760953554,8.78826737737454,nodebt,1,7,7,84,4.430816798843313
793,20,male,18537.55347316914,9.827553871036452,nodebt,10,10,2,48,3.871201010907891
794,19,female,24875.84929316718,10.121652703882836,yesdebt,10,10,5,45,3.8066624897703196
795,18,male,8545.654717002113,9.05317821250946,nodebt,2,10,5,60,4.0943445622221
796,25,male,6699.1050164910375,8.8097292168283,yesdebt,3,10,5,25,3.2188758248682006
797,19,female,17250.711942366437,9.755608693629082,yesdebt,10,10,9,4,1.3862943611198906
798,25,male,1295.2964222840346,5.687979673146631,yesdebt,10,10,1,100,4.605170185988092
799,24,female,12376.189225063721,9.423529681814726,yesdebt,5,10,4,70,4.248495242049359
800,22,male,10397.348705251421,9.249306120441366,nodebt,10,1,6,74,4.30406509320417
801,21,female,20277.11689413347,9.917248282615164,yesdebt,6,2,4,43,3.7612001156935624
802,23,female,1252.4408853296172,5.531177103799166,yesdebt,10,2,3,38,3.6375861597263857
803,24,male,2816.9962928942605,7.943426451899028,nodebt,10,8,5,30,3.4011973816621555
804,25,male,12874.53901061726,9.463006919890322,nodebt,10,6,9,52,3.9512437185814275
805,18,female,7870.905091818254,8.970928340112472,nodebt,10,9,6,93,4.532599493153256
806,25,male,17999.638045840726,9.798106928111718,yesdebt,6,10,10,71,4.2626798770413155
807,20,female,12838.023313077312,9.460166617813158,yesdebt,10,8,9,1,0
808,25,male,10430.46342711705,9.25248597913785,yesdebt,3,10,2,35,3.5553480614894135
809,21,male,26606.996321366463,10.188929479786442,nodebt,6,6,5,9,2.1972245773362196
810,19,male,1563.2843548738856,NA,yesdebt,10,8,6,10,2.302585092994046
811,22,male,34161.33729483644,10.43884979511155,yesdebt,10,9,10,2,0.6931471805599453
812,27,male,16841.997102244164,9.731630873534595,yesdebt,10,10,7,42,3.7376696182833684
813,27,male,9184.855165901354,9.125311228978505,nodebt,10,10,7,38,3.6375861597263857
814,20,female,6164.426798224367,8.72655043450769,yesdebt,10,4,6,22,3.091042453358316
815,23,female,6470.315110742067,8.77498008966942,yesdebt,10,10,4,79,4.3694478524670215
816,24,male,20723.851929347373,9.939040583021457,nodebt,10,10,3,86,4.454347296253507
817,25,female,23128.18563318321,10.048807310003612,nodebt,5,10,7,79,4.3694478524670215
818,22,male,9407.935839479724,9.14930885033196,nodebt,5,8,3,77,4.343805421853684
819,23,female,23946.202083475,10.08356501337402,yesdebt,5,3,7,86,4.454347296253507
820,23,female,16807.978193881434,9.72960894515854,nodebt,10,3,3,89,4.48863636973214
821,24,female,9992.552596306174,9.209595354149927,nodebt,5,3,1,71,4.2626798770413155
822,24,female,25647.49629163336,10.152201235372067,nodebt,10,10,7,56,4.02535169073515
823,22,male,21041.28131822474,9.954241564152536,nodebt,10,10,10,75,4.31748811353631
824,18,female,5076.42076396743,8.532361718221441,yesdebt,10,8,7,20,2.995732273553991
825,20,female,21733.05683568067,9.986589736881074,nodebt,10,10,2,5,1.6094379124341003
826,25,male,25696.37649620821,10.154105268577513,nodebt,10,1,3,65,4.174387269895637
827,19,male,13298.879435530776,9.495435057692754,nodebt,1,10,8,65,4.174387269895637
828,19,male,10267.632688141337,9.236751768867867,nodebt,10,8,10,94,4.543294782270004
829,24,male,21391.875276262534,9.97076646893311,nodebt,4,10,4,63,4.143134726391533
830,27,male,27392.866213781403,10.21803790131609,yesdebt,10,8,6,54,3.9889840465642745
831,23,male,11400.912263390357,9.341448654285326,nodebt,7,6,3,63,4.143134726391533
832,22,male,18496.544336181858,9.82533920097968,yesdebt,8,10,8,83,4.418840607796598
833,21,male,29476.15214389044,10.291336813492867,yesdebt,10,9,4,39,3.6635616461296463
834,22,male,13057.708285400564,9.477133911582854,nodebt,10,10,4,99,4.59511985013459
835,23,male,12105.116582978037,9.4013835003029,nodebt,10,6,9,55,4.007333185232471
836,18,female,9620.52476068213,9.17165409109947,nodebt,8,10,4,32,3.4657359027997265
837,18,female,6338.636300579181,8.754418929749251,nodebt,10,10,9,90,4.499809670330265
838,25,female,4149.984888970646,8.330859972006222,nodebt,8,10,7,62,4.127134385045092
839,21,female,19746.25577146494,9.890719171164834,nodebt,10,10,10,55,4.007333185232471
840,27,female,12663.71523272416,9.446496114947015,nodebt,7,1,3,48,3.871201010907891
841,26,female,3688.5450911067674,8.21298737503119,nodebt,10,4,4,1,0
842,20,female,19102.07336269808,9.85755216116411,yesdebt,1,7,9,8,2.0794415416798357
843,25,male,10163.801256660783,9.226587790594884,nodebt,4,4,10,44,3.784189633918261
844,22,male,1292.9565983952816,7.1646868116155105,yesdebt,10,10,10,49,3.8918202981106265
845,20,female,9667.674933566035,9.17654311833362,nodebt,8,10,3,58,4.060443010546419
846,20,female,6445.2039713379945,8.771091562869087,nodebt,10,2,8,26,3.258096538021482
847,22,female,14359.604908654132,9.572174328898795,yesdebt,10,9,1,90,4.499809670330265
848,26,male,20985.978759589063,9.951609815594455,yesdebt,8,1,6,70,4.248495242049359
849,19,female,22938.298786068437,10.040563228651317,nodebt,3,10,3,19,2.9444389791664403
850,21,male,18896.042669408173,9.846707796553147,yesdebt,10,4,10,96,4.564348191467836
851,19,male,8811.403781234738,9.083802045764243,yesdebt,9,6,1,40,3.6888794541139363
852,18,female,18874.23504712915,9.845553045991556,yesdebt,10,1,4,94,4.543294782270004
853,23,male,6362.78835553713,8.75822198093784,nodebt,10,10,4,51,3.9318256327243257
854,23,female,20678.053227165317,9.936828186239723,yesdebt,8,8,8,51,3.9318256327243257
855,24,male,13687.970776472477,9.524272680595502,nodebt,10,3,2,75,4.31748811353631
856,24,male,11748.362503500977,9.37146914845643,yesdebt,9,3,5,94,4.543294782270004
857,23,male,19901.90694869314,9.898570832689005,nodebt,2,10,6,72,4.276666119016055
858,21,male,17839.487786355523,9.78916969419466,yesdebt,10,2,3,36,3.58351893845611
859,27,male,1388.1497118458028,NA,yesdebt,10,10,10,12,2.4849066497880004
860,18,male,1890.3937981732834,NA,yesdebt,5,6,8,6,1.791759469228055
861,26,female,31519.23211780155,10.35835318193019,nodebt,10,9,4,89,4.48863636973214
862,27,male,16490.0867970307,9.710514679155965,nodebt,10,3,8,3,1.0986122886681098
863,20,male,25817.164686780645,10.158794847634379,yesdebt,10,3,4,48,3.871201010907891
864,27,female,26390.97468270031,10.18077736260466,nodebt,10,2,10,8,2.0794415416798357
865,26,male,14452.677560884904,9.578634974706098,yesdebt,10,7,10,16,2.772588722239781
866,23,female,4582.915728917977,8.43009069658488,nodebt,1,10,9,34,3.5263605246161616
867,25,male,3591.5438184604973,8.186337422041989,nodebt,9,10,8,58,4.060443010546419
868,20,female,4270.732848447104,NA,yesdebt,10,10,4,20,2.995732273553991
869,24,male,27586.231820263656,10.22507208014774,nodebt,5,8,6,29,3.367295829986474
870,27,male,14411.629690796019,9.575790777033019,yesdebt,10,6,10,38,3.6375861597263857
871,24,male,21981.32659238495,9.99794858065796,yesdebt,10,1,6,93,4.532599493153256
872,25,female,13360.768720345513,9.500077984383353,nodebt,2,10,9,58,4.060443010546419
873,24,male,25089.535554842245,10.130206128023023,nodebt,10,10,2,9,2.1972245773362196
874,22,male,17386.331525161575,9.763439631969895,yesdebt,10,10,2,26,3.258096538021482
875,22,male,17473.82053188421,9.768459070225248,yesdebt,10,10,4,20,2.995732273553991
876,26,female,12817.67176478716,9.458580104370652,yesdebt,10,10,10,5,1.6094379124341003
877,27,female,14296.12653267044,9.567743907714368,nodebt,10,6,9,78,4.356708826689592
878,21,male,22407.046501425648,10.017130764330991,nodebt,1,10,5,97,4.574710978503383
879,19,female,6603.78234122178,NA,yesdebt,10,2,5,57,4.04305126783455
880,25,female,8155.959191620181,9.006504128202204,yesdebt,7,10,5,67,4.204692619390966
881,22,male,6167.713655969061,8.727083490036003,nodebt,10,10,8,26,3.258096538021482
882,22,male,11854.298322042234,9.380445808392027,yesdebt,10,4,10,51,3.9318256327243257
883,24,female,6957.690855411537,8.847602924631644,nodebt,10,10,6,68,4.219507705176107
884,27,male,20457.103800928086,9.926085475279036,yesdebt,10,3,1,60,4.0943445622221
885,19,female,25187.022549651025,10.134084162664253,yesdebt,6,3,2,61,4.110873864173311
886,19,female,22416.394129224394,10.017547850917953,nodebt,10,3,8,94,4.543294782270004
887,24,female,23684.12977691122,10.072560473154946,yesdebt,10,7,7,83,4.418840607796598
888,18,male,21806.475269258328,9.989962235372218,nodebt,10,10,6,93,4.532599493153256
889,27,female,21929.706315346848,9.995597449409212,nodebt,10,10,8,57,4.04305126783455
890,23,female,7122.995176949947,8.871083586868753,yesdebt,10,10,5,69,4.23410650459726
891,26,female,1701.463708008645,6.553169163362662,yesdebt,8,10,7,23,3.1354942159291497
892,18,male,32176.156195363572,10.37898096640653,nodebt,10,7,2,3,1.0986122886681098
893,18,male,10129.274148144747,9.223184940987894,yesdebt,6,5,3,91,4.51085950651685
894,23,female,28456.790481562297,10.256142092324632,yesdebt,10,3,6,90,4.499809670330265
895,20,female,2040.1241725580057,7.620765953886809,nodebt,7,10,10,37,3.6109179126442243
896,18,male,13753.637900346597,9.5290586426717,nodebt,10,1,7,23,3.1354942159291497
897,20,female,13958.512630145098,9.543844825521482,yesdebt,2,10,2,30,3.4011973816621555
898,22,female,16343.63522614583,9.701593817730643,yesdebt,10,10,8,73,4.290459441148391
899,24,female,7367.668873287945,8.904856635731981,yesdebt,10,10,4,46,3.828641396489095
900,22,female,12445.149895373483,9.42908625935539,nodebt,4,10,7,93,4.532599493153256
901,25,male,21486.8033800085,9.975194229387027,nodebt,9,10,1,10,2.302585092994046
902,22,male,14539.573150643228,9.584629393754472,yesdebt,10,6,5,88,4.477336814478207
903,20,male,10453.81129410832,9.25472190803938,yesdebt,5,10,3,68,4.219507705176107
904,24,male,11287.902572160921,9.331486862396972,nodebt,9,10,8,28,3.332204510175204
905,18,female,34970.15309788042,10.462250208025546,nodebt,8,10,1,70,4.248495242049359
906,25,female,9547.681935349914,9.164053674728525,yesdebt,7,10,9,85,4.442651256490317
907,25,male,20112.194526353585,9.909081602936872,yesdebt,4,10,1,87,4.465908118654584
908,23,female,25266.981852876397,10.137253757272797,nodebt,8,10,5,86,4.454347296253507
909,19,female,6446.511165584563,8.77129435888764,nodebt,10,2,2,2,0.6931471805599453
910,18,female,12069.890324638094,9.398469227442016,yesdebt,10,7,7,67,4.204692619390966
911,21,male,18319.965531138187,9.81574675673826,yesdebt,9,10,8,25,3.2188758248682006
912,22,female,24720.910668609467,10.115404750238119,yesdebt,5,6,10,58,4.060443010546419
913,22,male,24094.913770229417,10.089756050326773,nodebt,10,10,4,11,2.3978952727983707
914,18,male,14465.691240385828,9.579535003367385,nodebt,2,4,10,31,3.4339872044851463
915,18,female,17914.160374178533,9.793346761444466,yesdebt,10,10,9,51,3.9318256327243257
916,18,female,16557.70464756521,9.714606810093425,yesdebt,10,6,6,21,3.044522437723423
917,24,female,17119.4918922424,9.747972970063849,nodebt,2,10,8,88,4.477336814478207
918,27,female,13486.763237271538,9.509463982478179,nodebt,2,10,8,52,3.9512437185814275
919,26,male,1139.7963706692553,4.940186868584719,yesdebt,10,10,7,90,4.499809670330265
920,26,male,12820.331823445023,9.458787613403738,yesdebt,10,10,6,63,4.143134726391533
921,20,male,17304.54228231922,9.758724305694743,nodebt,10,10,4,95,4.553876891600541
922,19,female,18051.64082632326,9.800991864134906,yesdebt,10,6,9,53,3.970291913552122
923,27,male,14761.923719050641,9.599806422930834,nodebt,10,7,4,56,4.02535169073515
924,20,female,18270.49919740382,9.813042972337792,nodebt,10,10,3,37,3.6109179126442243
925,18,female,13034.499578712355,9.47535493504473,nodebt,10,10,3,84,4.430816798843313
926,22,female,1161.1829130086116,7.057194517099574,nodebt,10,10,7,2,0.6931471805599453
927,27,male,13501.32835436489,9.510543356205513,nodebt,6,6,2,20,2.995732273553991
928,18,male,13959.03926934757,9.543882553700833,nodebt,10,2,6,11,2.3978952727983707
929,24,male,4020.1257661738564,NA,nodebt,1,10,10,21,3.044522437723423
930,25,male,22298.353669629996,10.01226812824891,nodebt,10,10,2,90,4.499809670330265
931,21,male,6159.07246012719,8.725681470535386,yesdebt,6,10,9,6,1.791759469228055
932,22,female,19899.964297094462,9.898473216595118,nodebt,10,10,6,21,3.044522437723423
933,26,female,16938.428813272483,9.73734021380251,nodebt,10,10,4,18,2.8903717578961645
934,21,female,7228.966281633549,8.88585132866981,nodebt,9,10,3,27,3.295836866004329
935,20,female,16934.898646094563,9.737131780356169,yesdebt,10,10,4,97,4.574710978503383
936,24,female,25206.32540047862,10.13485024995779,nodebt,10,1,4,61,4.110873864173311
937,20,male,16470.238040346452,9.709310276033026,yesdebt,10,10,4,47,3.8501476017100584
938,26,female,12693.854774454305,9.44887327931368,nodebt,10,4,6,73,4.290459441148391
